Timestamp,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Load","GPU Temp"
17/12/2020 21:39:01 PM,95.00°F,91.40°F,98.60°F,93.20°F,100.40°F,19%,104.00°F
17/12/2020 21:39:06 PM,95.00°F,93.20°F,96.80°F,96.80°F,96.80°F,27%,104.00°F
17/12/2020 21:39:11 PM,93.20°F,89.60°F,89.60°F,93.20°F,95.00°F,20%,104.00°F
17/12/2020 21:39:16 PM,91.40°F,89.60°F,89.60°F,93.20°F,93.20°F,23%,104.00°F
17/12/2020 21:39:21 PM,91.40°F,89.60°F,87.80°F,91.40°F,93.20°F,18%,104.00°F
17/12/2020 21:39:26 PM,91.40°F,91.40°F,86.00°F,91.40°F,93.20°F,20%,104.00°F
17/12/2020 21:39:31 PM,87.80°F,91.40°F,87.80°F,89.60°F,93.20°F,14%,104.00°F
17/12/2020 21:39:36 PM,93.20°F,91.40°F,87.80°F,91.40°F,91.40°F,13%,104.00°F
17/12/2020 21:39:41 PM,91.40°F,93.20°F,89.60°F,91.40°F,93.20°F,16%,104.00°F
17/12/2020 21:39:46 PM,89.60°F,89.60°F,89.60°F,91.40°F,91.40°F,18%,104.00°F
17/12/2020 21:39:51 PM,91.40°F,89.60°F,91.40°F,89.60°F,93.20°F,16%,104.00°F
17/12/2020 21:39:56 PM,91.40°F,89.60°F,89.60°F,89.60°F,93.20°F,18%,104.00°F
17/12/2020 21:40:01 PM,89.60°F,91.40°F,89.60°F,89.60°F,91.40°F,17%,104.00°F
17/12/2020 21:40:06 PM,89.60°F,91.40°F,89.60°F,87.80°F,93.20°F,15%,104.00°F
17/12/2020 21:40:11 PM,89.60°F,86.00°F,87.80°F,89.60°F,91.40°F,12%,104.00°F
17/12/2020 21:40:16 PM,89.60°F,89.60°F,87.80°F,89.60°F,91.40°F,18%,104.00°F
17/12/2020 21:40:21 PM,86.00°F,89.60°F,87.80°F,87.80°F,91.40°F,11%,104.00°F
17/12/2020 21:40:26 PM,86.00°F,89.60°F,86.00°F,84.20°F,91.40°F,16%,104.00°F
17/12/2020 21:40:31 PM,87.80°F,87.80°F,86.00°F,89.60°F,89.60°F,18%,104.00°F
17/12/2020 21:40:36 PM,87.80°F,89.60°F,87.80°F,89.60°F,91.40°F,18%,104.00°F
17/12/2020 21:40:41 PM,84.20°F,87.80°F,87.80°F,87.80°F,89.60°F,20%,104.00°F
17/12/2020 21:40:46 PM,84.20°F,89.60°F,87.80°F,87.80°F,89.60°F,17%,104.00°F
17/12/2020 21:40:51 PM,87.80°F,87.80°F,84.20°F,89.60°F,89.60°F,16%,104.00°F
17/12/2020 21:40:56 PM,89.60°F,89.60°F,91.40°F,89.60°F,91.40°F,14%,104.00°F
17/12/2020 21:41:01 PM,87.80°F,87.80°F,87.80°F,87.80°F,87.80°F,15%,104.00°F
17/12/2020 21:41:06 PM,87.80°F,87.80°F,86.00°F,87.80°F,89.60°F,20%,104.00°F
17/12/2020 21:41:11 PM,89.60°F,89.60°F,84.20°F,89.60°F,89.60°F,13%,104.00°F
17/12/2020 21:41:16 PM,87.80°F,87.80°F,93.20°F,89.60°F,93.20°F,14%,104.00°F
17/12/2020 21:41:21 PM,87.80°F,89.60°F,87.80°F,87.80°F,89.60°F,18%,102.20°F
17/12/2020 21:41:26 PM,86.00°F,86.00°F,84.20°F,86.00°F,89.60°F,20%,104.00°F
17/12/2020 21:41:31 PM,86.00°F,87.80°F,84.20°F,86.00°F,87.80°F,15%,104.00°F
17/12/2020 21:41:36 PM,86.00°F,89.60°F,89.60°F,86.00°F,89.60°F,27%,104.00°F
17/12/2020 21:41:41 PM,86.00°F,87.80°F,86.00°F,87.80°F,91.40°F,18%,104.00°F
17/12/2020 21:41:46 PM,86.00°F,87.80°F,86.00°F,86.00°F,89.60°F,25%,102.20°F
17/12/2020 21:41:51 PM,86.00°F,96.80°F,87.80°F,87.80°F,91.40°F,45%,104.00°F
17/12/2020 21:41:56 PM,82.40°F,84.20°F,84.20°F,86.00°F,87.80°F,19%,102.20°F
17/12/2020 21:42:01 PM,86.00°F,84.20°F,84.20°F,86.00°F,87.80°F,12%,104.00°F
17/12/2020 21:42:06 PM,86.00°F,84.20°F,86.00°F,86.00°F,89.60°F,17%,104.00°F
17/12/2020 21:42:11 PM,84.20°F,84.20°F,82.40°F,86.00°F,87.80°F,12%,102.20°F
17/12/2020 21:42:16 PM,82.40°F,84.20°F,80.60°F,86.00°F,86.00°F,11%,102.20°F
17/12/2020 21:42:21 PM,86.00°F,84.20°F,84.20°F,82.40°F,87.80°F,17%,102.20°F
17/12/2020 21:42:26 PM,84.20°F,87.80°F,87.80°F,87.80°F,89.60°F,51%,104.00°F
17/12/2020 21:42:31 PM,86.00°F,86.00°F,84.20°F,84.20°F,87.80°F,19%,102.20°F
17/12/2020 21:42:36 PM,86.00°F,95.00°F,93.20°F,96.80°F,98.60°F,45%,104.00°F
17/12/2020 21:42:41 PM,86.00°F,89.60°F,91.40°F,89.60°F,91.40°F,45%,104.00°F
17/12/2020 21:42:46 PM,86.00°F,84.20°F,86.00°F,84.20°F,86.00°F,14%,104.00°F
17/12/2020 21:42:51 PM,86.00°F,89.60°F,86.00°F,86.00°F,87.80°F,47%,102.20°F
17/12/2020 21:42:56 PM,84.20°F,80.60°F,84.20°F,86.00°F,86.00°F,9%,104.00°F
17/12/2020 21:43:01 PM,84.20°F,84.20°F,86.00°F,82.40°F,87.80°F,20%,102.20°F
17/12/2020 21:43:06 PM,84.20°F,84.20°F,82.40°F,86.00°F,86.00°F,12%,102.20°F
17/12/2020 21:43:11 PM,86.00°F,84.20°F,84.20°F,84.20°F,86.00°F,11%,102.20°F
17/12/2020 21:43:16 PM,84.20°F,82.40°F,80.60°F,82.40°F,84.20°F,8%,102.20°F
17/12/2020 21:43:21 PM,84.20°F,89.60°F,86.00°F,84.20°F,86.00°F,12%,102.20°F
17/12/2020 21:43:26 PM,84.20°F,82.40°F,82.40°F,84.20°F,86.00°F,17%,102.20°F
17/12/2020 21:43:31 PM,96.80°F,96.80°F,91.40°F,91.40°F,91.40°F,30%,102.20°F
17/12/2020 21:43:36 PM,80.60°F,84.20°F,84.20°F,82.40°F,87.80°F,10%,102.20°F
17/12/2020 21:43:41 PM,86.00°F,86.00°F,84.20°F,84.20°F,86.00°F,21%,102.20°F
17/12/2020 21:43:46 PM,84.20°F,84.20°F,82.40°F,84.20°F,86.00°F,14%,102.20°F
17/12/2020 21:43:51 PM,80.60°F,86.00°F,80.60°F,84.20°F,86.00°F,13%,102.20°F
17/12/2020 21:43:56 PM,80.60°F,82.40°F,80.60°F,84.20°F,84.20°F,13%,102.20°F
17/12/2020 21:44:01 PM,84.20°F,82.40°F,82.40°F,82.40°F,84.20°F,12%,102.20°F
17/12/2020 21:44:06 PM,84.20°F,82.40°F,82.40°F,84.20°F,84.20°F,15%,102.20°F
17/12/2020 21:44:11 PM,84.20°F,82.40°F,80.60°F,82.40°F,86.00°F,20%,102.20°F
17/12/2020 21:44:16 PM,82.40°F,84.20°F,80.60°F,84.20°F,86.00°F,11%,102.20°F
17/12/2020 21:44:21 PM,87.80°F,82.40°F,87.80°F,86.00°F,87.80°F,28%,102.20°F
17/12/2020 21:44:26 PM,86.00°F,89.60°F,87.80°F,86.00°F,87.80°F,10%,102.20°F
17/12/2020 21:44:31 PM,87.80°F,86.00°F,87.80°F,89.60°F,91.40°F,13%,102.20°F
17/12/2020 21:44:36 PM,86.00°F,86.00°F,86.00°F,86.00°F,87.80°F,17%,102.20°F
17/12/2020 21:44:41 PM,87.80°F,86.00°F,84.20°F,95.00°F,89.60°F,33%,102.20°F
17/12/2020 21:44:46 PM,84.20°F,82.40°F,82.40°F,84.20°F,84.20°F,18%,102.20°F
17/12/2020 21:44:51 PM,84.20°F,86.00°F,82.40°F,84.20°F,86.00°F,18%,102.20°F
17/12/2020 21:44:56 PM,86.00°F,86.00°F,82.40°F,84.20°F,87.80°F,14%,102.20°F
17/12/2020 21:45:01 PM,84.20°F,86.00°F,82.40°F,84.20°F,84.20°F,18%,102.20°F
17/12/2020 21:45:06 PM,87.80°F,86.00°F,84.20°F,87.80°F,89.60°F,17%,102.20°F
17/12/2020 21:45:11 PM,86.00°F,87.80°F,86.00°F,87.80°F,89.60°F,25%,102.20°F
17/12/2020 21:45:16 PM,87.80°F,86.00°F,91.40°F,89.60°F,91.40°F,13%,102.20°F
17/12/2020 21:45:21 PM,87.80°F,86.00°F,86.00°F,89.60°F,87.80°F,25%,102.20°F
17/12/2020 21:45:26 PM,93.20°F,87.80°F,89.60°F,87.80°F,91.40°F,36%,104.00°F
17/12/2020 21:45:31 PM,87.80°F,86.00°F,87.80°F,87.80°F,91.40°F,22%,102.20°F
17/12/2020 21:45:36 PM,84.20°F,84.20°F,84.20°F,86.00°F,91.40°F,15%,102.20°F
17/12/2020 21:45:41 PM,89.60°F,87.80°F,86.00°F,87.80°F,89.60°F,13%,102.20°F
17/12/2020 21:45:46 PM,98.60°F,96.80°F,98.60°F,91.40°F,98.60°F,39%,102.20°F
17/12/2020 21:45:51 PM,87.80°F,87.80°F,86.00°F,91.40°F,89.60°F,13%,102.20°F
17/12/2020 21:45:56 PM,86.00°F,86.00°F,89.60°F,91.40°F,89.60°F,19%,102.20°F
17/12/2020 21:46:01 PM,89.60°F,87.80°F,89.60°F,93.20°F,89.60°F,19%,102.20°F
17/12/2020 21:46:06 PM,89.60°F,87.80°F,91.40°F,96.80°F,91.40°F,19%,102.20°F
17/12/2020 21:46:11 PM,89.60°F,91.40°F,91.40°F,89.60°F,91.40°F,16%,102.20°F
17/12/2020 21:46:16 PM,87.80°F,87.80°F,84.20°F,86.00°F,89.60°F,22%,102.20°F
17/12/2020 21:46:21 PM,91.40°F,91.40°F,93.20°F,89.60°F,93.20°F,32%,102.20°F
17/12/2020 21:46:26 PM,87.80°F,87.80°F,86.00°F,91.40°F,89.60°F,15%,102.20°F
17/12/2020 21:46:31 PM,93.20°F,89.60°F,91.40°F,93.20°F,95.00°F,29%,102.20°F
17/12/2020 21:46:36 PM,104.00°F,102.20°F,104.00°F,107.60°F,107.60°F,95%,102.20°F
17/12/2020 21:46:41 PM,89.60°F,93.20°F,93.20°F,91.40°F,95.00°F,17%,102.20°F
17/12/2020 21:46:46 PM,89.60°F,91.40°F,93.20°F,96.80°F,95.00°F,23%,102.20°F
17/12/2020 21:46:51 PM,93.20°F,96.80°F,95.00°F,95.00°F,96.80°F,23%,102.20°F
17/12/2020 21:46:56 PM,102.20°F,95.00°F,100.40°F,96.80°F,100.40°F,59%,102.20°F
17/12/2020 21:47:01 PM,89.60°F,91.40°F,89.60°F,91.40°F,93.20°F,21%,102.20°F
17/12/2020 21:47:06 PM,91.40°F,100.40°F,100.40°F,100.40°F,102.20°F,49%,102.20°F
17/12/2020 21:47:11 PM,104.00°F,95.00°F,95.00°F,93.20°F,95.00°F,33%,102.20°F
17/12/2020 21:47:16 PM,87.80°F,93.20°F,86.00°F,89.60°F,91.40°F,14%,102.20°F
17/12/2020 21:47:21 PM,102.20°F,95.00°F,98.60°F,98.60°F,102.20°F,60%,102.20°F
17/12/2020 21:47:26 PM,87.80°F,87.80°F,86.00°F,86.00°F,89.60°F,17%,102.20°F
17/12/2020 21:47:31 PM,89.60°F,89.60°F,84.20°F,86.00°F,91.40°F,15%,102.20°F
17/12/2020 21:47:36 PM,86.00°F,87.80°F,86.00°F,89.60°F,91.40°F,16%,102.20°F
17/12/2020 21:47:41 PM,87.80°F,87.80°F,87.80°F,87.80°F,91.40°F,14%,102.20°F
17/12/2020 21:47:46 PM,87.80°F,89.60°F,86.00°F,87.80°F,89.60°F,16%,102.20°F
17/12/2020 21:47:51 PM,86.00°F,87.80°F,84.20°F,89.60°F,87.80°F,17%,102.20°F
17/12/2020 21:47:56 PM,84.20°F,87.80°F,84.20°F,86.00°F,89.60°F,13%,102.20°F
17/12/2020 21:48:01 PM,86.00°F,82.40°F,84.20°F,87.80°F,89.60°F,14%,102.20°F
17/12/2020 21:48:06 PM,86.00°F,89.60°F,84.20°F,84.20°F,87.80°F,18%,102.20°F
17/12/2020 21:48:11 PM,86.00°F,86.00°F,84.20°F,86.00°F,87.80°F,17%,102.20°F
17/12/2020 21:48:16 PM,86.00°F,86.00°F,84.20°F,84.20°F,86.00°F,17%,102.20°F
17/12/2020 21:48:21 PM,93.20°F,86.00°F,91.40°F,84.20°F,95.00°F,35%,102.20°F
17/12/2020 21:48:26 PM,84.20°F,86.00°F,82.40°F,84.20°F,86.00°F,17%,102.20°F
17/12/2020 21:48:31 PM,89.60°F,87.80°F,89.60°F,86.00°F,91.40°F,17%,102.20°F
17/12/2020 21:48:36 PM,96.80°F,87.80°F,96.80°F,86.00°F,98.60°F,27%,102.20°F
17/12/2020 21:48:41 PM,87.80°F,89.60°F,93.20°F,89.60°F,93.20°F,26%,102.20°F
17/12/2020 21:48:46 PM,86.00°F,87.80°F,89.60°F,86.00°F,89.60°F,24%,102.20°F
17/12/2020 21:48:51 PM,102.20°F,95.00°F,102.20°F,91.40°F,102.20°F,47%,102.20°F
17/12/2020 21:48:56 PM,89.60°F,93.20°F,91.40°F,91.40°F,93.20°F,21%,102.20°F
17/12/2020 21:49:01 PM,89.60°F,91.40°F,89.60°F,91.40°F,91.40°F,25%,102.20°F
17/12/2020 21:49:06 PM,89.60°F,98.60°F,87.80°F,104.00°F,91.40°F,66%,102.20°F
17/12/2020 21:49:11 PM,87.80°F,91.40°F,91.40°F,89.60°F,91.40°F,29%,102.20°F
17/12/2020 21:49:16 PM,95.00°F,96.80°F,95.00°F,98.60°F,98.60°F,50%,102.20°F
17/12/2020 21:49:21 PM,93.20°F,91.40°F,89.60°F,93.20°F,93.20°F,18%,102.20°F
17/12/2020 21:49:26 PM,89.60°F,86.00°F,86.00°F,86.00°F,89.60°F,20%,102.20°F
17/12/2020 21:49:31 PM,87.80°F,87.80°F,89.60°F,93.20°F,91.40°F,21%,102.20°F
17/12/2020 21:49:36 PM,87.80°F,87.80°F,89.60°F,89.60°F,89.60°F,18%,102.20°F
17/12/2020 21:49:41 PM,87.80°F,96.80°F,96.80°F,95.00°F,98.60°F,12%,102.20°F
17/12/2020 21:49:46 PM,89.60°F,91.40°F,84.20°F,91.40°F,91.40°F,19%,102.20°F
17/12/2020 21:49:51 PM,86.00°F,86.00°F,87.80°F,89.60°F,87.80°F,16%,102.20°F
17/12/2020 21:49:56 PM,89.60°F,89.60°F,91.40°F,91.40°F,93.20°F,28%,102.20°F
17/12/2020 21:50:01 PM,87.80°F,89.60°F,91.40°F,93.20°F,93.20°F,28%,102.20°F
17/12/2020 21:50:06 PM,96.80°F,89.60°F,98.60°F,91.40°F,98.60°F,52%,102.20°F
17/12/2020 21:50:11 PM,89.60°F,89.60°F,91.40°F,91.40°F,91.40°F,25%,102.20°F
17/12/2020 21:50:16 PM,95.00°F,95.00°F,95.00°F,95.00°F,96.80°F,60%,102.20°F
17/12/2020 21:50:21 PM,98.60°F,95.00°F,91.40°F,96.80°F,95.00°F,47%,102.20°F
17/12/2020 21:50:26 PM,105.80°F,102.20°F,98.60°F,102.20°F,104.00°F,71%,102.20°F
17/12/2020 21:50:31 PM,89.60°F,87.80°F,91.40°F,89.60°F,93.20°F,20%,102.20°F
17/12/2020 21:50:36 PM,95.00°F,89.60°F,95.00°F,95.00°F,95.00°F,20%,102.20°F
17/12/2020 21:50:41 PM,89.60°F,89.60°F,87.80°F,89.60°F,89.60°F,20%,102.20°F
17/12/2020 21:50:46 PM,91.40°F,87.80°F,91.40°F,91.40°F,93.20°F,18%,102.20°F
17/12/2020 21:50:51 PM,93.20°F,91.40°F,93.20°F,93.20°F,93.20°F,26%,102.20°F
17/12/2020 21:50:56 PM,96.80°F,89.60°F,95.00°F,91.40°F,96.80°F,27%,102.20°F
17/12/2020 21:51:01 PM,95.00°F,91.40°F,93.20°F,91.40°F,95.00°F,19%,102.20°F
17/12/2020 21:51:06 PM,96.80°F,91.40°F,100.40°F,91.40°F,100.40°F,21%,102.20°F
17/12/2020 21:51:11 PM,91.40°F,93.20°F,95.00°F,95.00°F,95.00°F,19%,102.20°F
17/12/2020 21:51:16 PM,98.60°F,89.60°F,102.20°F,89.60°F,102.20°F,47%,102.20°F
17/12/2020 21:51:21 PM,89.60°F,87.80°F,87.80°F,86.00°F,91.40°F,21%,102.20°F
17/12/2020 21:51:26 PM,86.00°F,87.80°F,86.00°F,87.80°F,91.40°F,13%,102.20°F
17/12/2020 21:51:31 PM,87.80°F,86.00°F,86.00°F,86.00°F,91.40°F,15%,102.20°F
17/12/2020 21:51:36 PM,87.80°F,89.60°F,91.40°F,87.80°F,91.40°F,20%,102.20°F
17/12/2020 21:51:41 PM,86.00°F,87.80°F,87.80°F,86.00°F,89.60°F,20%,102.20°F
17/12/2020 21:51:46 PM,86.00°F,87.80°F,84.20°F,84.20°F,89.60°F,15%,102.20°F
17/12/2020 21:51:51 PM,86.00°F,87.80°F,86.00°F,89.60°F,89.60°F,12%,102.20°F
17/12/2020 21:51:56 PM,95.00°F,89.60°F,95.00°F,89.60°F,95.00°F,13%,102.20°F
17/12/2020 21:52:01 PM,91.40°F,89.60°F,93.20°F,89.60°F,93.20°F,21%,102.20°F
17/12/2020 21:52:06 PM,87.80°F,86.00°F,87.80°F,84.20°F,91.40°F,14%,102.20°F
17/12/2020 21:52:11 PM,93.20°F,96.80°F,96.80°F,98.60°F,96.80°F,46%,102.20°F
17/12/2020 21:52:16 PM,91.40°F,89.60°F,96.80°F,91.40°F,96.80°F,23%,102.20°F
17/12/2020 21:52:21 PM,105.80°F,102.20°F,107.60°F,107.60°F,107.60°F,88%,102.20°F
17/12/2020 21:52:26 PM,104.00°F,91.40°F,95.00°F,93.20°F,95.00°F,26%,102.20°F
17/12/2020 21:52:31 PM,93.20°F,87.80°F,87.80°F,91.40°F,93.20°F,17%,102.20°F
17/12/2020 21:52:36 PM,96.80°F,91.40°F,95.00°F,95.00°F,95.00°F,23%,102.20°F
17/12/2020 21:52:41 PM,100.40°F,95.00°F,98.60°F,98.60°F,98.60°F,56%,102.20°F
17/12/2020 21:52:46 PM,95.00°F,93.20°F,95.00°F,95.00°F,96.80°F,18%,102.20°F
17/12/2020 21:52:51 PM,96.80°F,95.00°F,96.80°F,95.00°F,102.20°F,26%,102.20°F
17/12/2020 21:52:56 PM,96.80°F,89.60°F,93.20°F,91.40°F,93.20°F,26%,102.20°F
17/12/2020 21:53:01 PM,95.00°F,91.40°F,100.40°F,93.20°F,100.40°F,24%,102.20°F
17/12/2020 21:53:06 PM,98.60°F,93.20°F,96.80°F,96.80°F,96.80°F,41%,104.00°F
17/12/2020 21:53:11 PM,102.20°F,91.40°F,89.60°F,93.20°F,93.20°F,50%,102.20°F
17/12/2020 21:53:16 PM,89.60°F,89.60°F,91.40°F,86.00°F,95.00°F,18%,102.20°F
17/12/2020 21:53:21 PM,91.40°F,91.40°F,89.60°F,91.40°F,93.20°F,28%,102.20°F
17/12/2020 21:53:26 PM,98.60°F,93.20°F,95.00°F,96.80°F,96.80°F,32%,102.20°F
17/12/2020 21:53:31 PM,91.40°F,100.40°F,98.60°F,100.40°F,98.60°F,24%,104.00°F
17/12/2020 21:53:36 PM,96.80°F,96.80°F,100.40°F,100.40°F,100.40°F,37%,104.00°F
17/12/2020 21:53:41 PM,95.00°F,95.00°F,98.60°F,95.00°F,98.60°F,20%,102.20°F
17/12/2020 21:53:46 PM,109.40°F,105.80°F,107.60°F,107.60°F,109.40°F,95%,104.00°F
17/12/2020 21:53:51 PM,98.60°F,98.60°F,98.60°F,95.00°F,98.60°F,26%,104.00°F
17/12/2020 21:53:56 PM,96.80°F,93.20°F,98.60°F,95.00°F,98.60°F,13%,102.20°F
17/12/2020 21:54:01 PM,93.20°F,95.00°F,98.60°F,96.80°F,98.60°F,8%,102.20°F
17/12/2020 21:54:06 PM,98.60°F,96.80°F,102.20°F,98.60°F,102.20°F,30%,102.20°F
17/12/2020 21:54:11 PM,100.40°F,100.40°F,104.00°F,102.20°F,104.00°F,24%,104.00°F
17/12/2020 21:54:16 PM,96.80°F,91.40°F,96.80°F,91.40°F,96.80°F,21%,102.20°F
17/12/2020 21:54:21 PM,96.80°F,102.20°F,104.00°F,104.00°F,104.00°F,46%,102.20°F
17/12/2020 21:54:26 PM,95.00°F,96.80°F,93.20°F,98.60°F,95.00°F,24%,102.20°F
17/12/2020 21:54:31 PM,102.20°F,96.80°F,102.20°F,95.00°F,102.20°F,57%,104.00°F
17/12/2020 21:54:36 PM,98.60°F,96.80°F,102.20°F,98.60°F,102.20°F,23%,102.20°F
17/12/2020 21:54:41 PM,93.20°F,87.80°F,89.60°F,91.40°F,91.40°F,15%,102.20°F
17/12/2020 21:54:46 PM,96.80°F,95.00°F,100.40°F,95.00°F,100.40°F,57%,102.20°F
17/12/2020 21:54:51 PM,89.60°F,89.60°F,91.40°F,91.40°F,95.00°F,18%,102.20°F
17/12/2020 21:54:56 PM,93.20°F,89.60°F,93.20°F,91.40°F,95.00°F,20%,102.20°F
17/12/2020 21:55:01 PM,96.80°F,95.00°F,95.00°F,93.20°F,95.00°F,34%,102.20°F
17/12/2020 21:55:06 PM,93.20°F,93.20°F,95.00°F,95.00°F,96.80°F,21%,102.20°F
17/12/2020 21:55:11 PM,96.80°F,91.40°F,96.80°F,91.40°F,96.80°F,29%,102.20°F
17/12/2020 21:55:16 PM,93.20°F,93.20°F,102.20°F,96.80°F,102.20°F,25%,102.20°F
17/12/2020 21:55:21 PM,96.80°F,93.20°F,95.00°F,96.80°F,96.80°F,46%,102.20°F
17/12/2020 21:55:26 PM,104.00°F,104.00°F,109.40°F,105.80°F,109.40°F,77%,102.20°F
17/12/2020 21:55:31 PM,105.80°F,104.00°F,109.40°F,107.60°F,109.40°F,43%,102.20°F
17/12/2020 21:55:36 PM,105.80°F,104.00°F,104.00°F,102.20°F,107.60°F,62%,102.20°F
17/12/2020 21:55:41 PM,98.60°F,96.80°F,102.20°F,98.60°F,102.20°F,45%,102.20°F
17/12/2020 21:55:46 PM,102.20°F,96.80°F,100.40°F,96.80°F,100.40°F,52%,102.20°F
17/12/2020 21:55:51 PM,93.20°F,95.00°F,96.80°F,95.00°F,96.80°F,18%,102.20°F
17/12/2020 21:55:56 PM,93.20°F,91.40°F,89.60°F,93.20°F,95.00°F,19%,102.20°F
17/12/2020 21:56:01 PM,93.20°F,89.60°F,89.60°F,89.60°F,93.20°F,23%,102.20°F
17/12/2020 21:56:06 PM,93.20°F,93.20°F,98.60°F,95.00°F,98.60°F,21%,102.20°F
17/12/2020 21:56:11 PM,95.00°F,91.40°F,96.80°F,89.60°F,96.80°F,19%,102.20°F
17/12/2020 21:56:16 PM,98.60°F,102.20°F,107.60°F,104.00°F,107.60°F,27%,102.20°F
17/12/2020 21:56:21 PM,95.00°F,93.20°F,93.20°F,95.00°F,95.00°F,54%,102.20°F
17/12/2020 21:56:26 PM,93.20°F,91.40°F,93.20°F,91.40°F,93.20°F,24%,102.20°F
17/12/2020 21:56:31 PM,111.20°F,109.40°F,107.60°F,109.40°F,107.60°F,81%,102.20°F
17/12/2020 21:56:36 PM,96.80°F,91.40°F,91.40°F,93.20°F,95.00°F,22%,102.20°F
17/12/2020 21:56:41 PM,93.20°F,91.40°F,87.80°F,89.60°F,95.00°F,20%,102.20°F
17/12/2020 21:56:46 PM,91.40°F,89.60°F,89.60°F,91.40°F,95.00°F,23%,102.20°F
17/12/2020 21:56:51 PM,100.40°F,95.00°F,107.60°F,95.00°F,107.60°F,61%,102.20°F
17/12/2020 21:56:56 PM,96.80°F,96.80°F,96.80°F,96.80°F,96.80°F,24%,102.20°F
17/12/2020 21:57:01 PM,102.20°F,96.80°F,100.40°F,95.00°F,100.40°F,31%,102.20°F
17/12/2020 21:57:06 PM,91.40°F,93.20°F,93.20°F,93.20°F,93.20°F,27%,102.20°F
17/12/2020 21:57:11 PM,95.00°F,93.20°F,89.60°F,96.80°F,95.00°F,22%,102.20°F
17/12/2020 21:57:16 PM,93.20°F,91.40°F,87.80°F,91.40°F,93.20°F,22%,102.20°F
17/12/2020 21:57:21 PM,95.00°F,95.00°F,95.00°F,91.40°F,96.80°F,24%,102.20°F
17/12/2020 21:57:26 PM,96.80°F,91.40°F,98.60°F,93.20°F,98.60°F,14%,102.20°F
17/12/2020 21:57:31 PM,91.40°F,98.60°F,89.60°F,91.40°F,93.20°F,41%,102.20°F
17/12/2020 21:57:36 PM,93.20°F,91.40°F,89.60°F,91.40°F,93.20°F,18%,102.20°F
17/12/2020 21:57:41 PM,95.00°F,91.40°F,93.20°F,91.40°F,96.80°F,16%,102.20°F
17/12/2020 21:57:46 PM,98.60°F,89.60°F,89.60°F,91.40°F,93.20°F,18%,102.20°F
17/12/2020 21:57:51 PM,95.00°F,93.20°F,91.40°F,96.80°F,93.20°F,29%,104.00°F
17/12/2020 21:57:56 PM,93.20°F,93.20°F,96.80°F,102.20°F,98.60°F,46%,102.20°F
17/12/2020 21:58:01 PM,93.20°F,93.20°F,100.40°F,100.40°F,100.40°F,40%,102.20°F
17/12/2020 21:58:06 PM,93.20°F,91.40°F,89.60°F,89.60°F,93.20°F,23%,104.00°F
17/12/2020 21:58:11 PM,95.00°F,95.00°F,93.20°F,96.80°F,96.80°F,46%,104.00°F
17/12/2020 21:58:16 PM,93.20°F,89.60°F,89.60°F,91.40°F,93.20°F,23%,102.20°F
17/12/2020 21:58:21 PM,87.80°F,89.60°F,89.60°F,91.40°F,93.20°F,18%,102.20°F
17/12/2020 21:58:26 PM,104.00°F,93.20°F,100.40°F,95.00°F,100.40°F,17%,102.20°F
17/12/2020 21:58:31 PM,98.60°F,98.60°F,100.40°F,93.20°F,100.40°F,36%,102.20°F
17/12/2020 21:58:36 PM,100.40°F,98.60°F,104.00°F,105.80°F,104.00°F,54%,102.20°F
17/12/2020 21:58:41 PM,93.20°F,91.40°F,87.80°F,95.00°F,93.20°F,18%,102.20°F
17/12/2020 21:58:46 PM,93.20°F,89.60°F,91.40°F,95.00°F,93.20°F,23%,102.20°F
17/12/2020 21:58:51 PM,102.20°F,95.00°F,98.60°F,98.60°F,98.60°F,23%,102.20°F
17/12/2020 21:58:56 PM,104.00°F,100.40°F,100.40°F,95.00°F,102.20°F,55%,102.20°F
17/12/2020 21:59:01 PM,100.40°F,100.40°F,104.00°F,96.80°F,104.00°F,30%,102.20°F
17/12/2020 21:59:06 PM,107.60°F,102.20°F,105.80°F,107.60°F,105.80°F,71%,102.20°F
17/12/2020 21:59:11 PM,105.80°F,100.40°F,104.00°F,98.60°F,109.40°F,41%,102.20°F
17/12/2020 21:59:16 PM,102.20°F,95.00°F,100.40°F,98.60°F,100.40°F,25%,102.20°F
17/12/2020 21:59:21 PM,95.00°F,93.20°F,89.60°F,91.40°F,95.00°F,20%,102.20°F
17/12/2020 21:59:26 PM,100.40°F,102.20°F,104.00°F,100.40°F,104.00°F,28%,102.20°F
17/12/2020 21:59:31 PM,102.20°F,96.80°F,100.40°F,98.60°F,100.40°F,25%,102.20°F
17/12/2020 21:59:36 PM,98.60°F,100.40°F,100.40°F,105.80°F,100.40°F,51%,102.20°F
17/12/2020 21:59:41 PM,95.00°F,91.40°F,93.20°F,95.00°F,95.00°F,25%,102.20°F
17/12/2020 21:59:46 PM,91.40°F,91.40°F,91.40°F,91.40°F,93.20°F,15%,102.20°F
17/12/2020 21:59:51 PM,107.60°F,93.20°F,105.80°F,109.40°F,109.40°F,84%,102.20°F
17/12/2020 21:59:56 PM,104.00°F,104.00°F,105.80°F,104.00°F,107.60°F,42%,102.20°F
17/12/2020 22:00:01 PM,100.40°F,95.00°F,98.60°F,98.60°F,98.60°F,22%,102.20°F
